,X,Y,Z,U,t
143259,3.782009939783315,4.73615410660006,19.286830154238096,7.70611756847532,35.81492907464538
143260,3.784401148211604,4.743214107998291,19.278457815326323,7.706436212879687,35.81517907589538
143261,3.78680402830468,4.750285483445471,19.270100580294866,7.706754838017778,35.81542907714539
143262,3.789218579342344,4.757368251291483,19.261758472186035,7.707073443888782,35.81567907839539
143263,3.7916448006520347,4.764462429904007,19.25343151412584,7.707392030491916,35.8159290796454
143264,3.794082691608754,4.77156803766821,19.24511972932424,7.707710597826377,35.81617908089541
143265,3.7965322516349924,4.778685092986445,19.236823141075394,7.708029145891363,35.81642908214541
143266,3.798993480200651,4.785813614277935,19.22854177275793,7.70834767468609,35.81667908339542
143267,3.801466376822967,4.792953619978475,19.22027564783519,7.7086661842097435,35.81692908464542
143268,3.803950941066435,4.80010512854011,19.212024789855505,7.708984674461555,35.81717908589543
143269,3.8064471725427294,4.807268158430838,19.203789222452436,7.709303145440696,35.817429087145435
143270,3.8089550709106272,4.8144427281342885,19.195568969345047,7.7096215971463975,35.817679088395444
143271,3.811474635875928,4.821628856149416,19.187364054338158,7.709940029577858,35.81792908964545
143272,3.814005867191374,4.828826560990187,19.179174501322603,7.710258442734258,35.818179090895455
143273,3.8165487646565714,4.836035861185266,19.171000334275497,7.71057683661483,35.818429092145465
143274,3.819103328117908,4.843256775277702,19.162841577260497,7.710895211218763,35.81867909339547
143275,3.8216695574684736,4.850489321824612,19.15469825442805,7.711213566545271,35.818929094645476
143276,3.8242474526479766,4.8577335193968665,19.14657039001568,7.711531902593546,35.81917909589548
143277,3.826837013642663,4.864989386578772,19.13845800834822,7.711850219362804,35.81942909714549
143278,3.829438240485231,4.872256941967755,19.130361133838097,7.712168516852244,35.8196790983955
143279,3.8320511332547507,4.879536204174041,19.122279790985587,7.712486795061063,35.8199290996455
143280,3.834675692076577,4.886827191820338,19.114214004379082,7.71280505398848,35.82017910089551
143281,3.8373119171222667,4.894129923541513,19.10616379869535,7.713123293633685,35.82042910214551
143282,3.8399598086094913,4.901444417984275,19.098129198699798,7.713441513995893,35.82067910339552
143283,3.842619366801953,4.908770693806849,19.090110229246744,7.713759715074295,35.82092910464552
143284,3.8452905920092966,4.9161087696786545,19.08210691527967,7.714077896868121,35.82117910589553
143285,3.847973484587023,4.923458664279982,19.074119281831504,7.714396059376555,35.82142910714554
